GigabitEthernet1/1/2,00 11 25 2c 5a 3f,None,None,vlan40,up,up,fullDuplex,1000mb,
GigabitEthernet1/1/43,00 19 b9 f4 fe 39,204.77.212.55,212-55.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/1/47,00 19 b9 f6 06 f8,204.77.212.57,212-57.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,00 30 48 c2 b1 0d,204.77.213.132,213-132.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,0e 84 79 15 11 a4,204.77.213.107,213-107.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,1e 03 f0 26 6e c1,204.77.213.112,213-112.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,6a 58 95 8d ca 93,204.77.213.110,213-110.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,8a 8a 42 8c b6 b3,204.77.213.129,213-129.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,8e ad 81 8f 51 b1,204.77.213.106,213-106.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,a6 4b 27 f1 c8 a6,204.77.213.116,213-116.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,b2 bc f2 94 70 5d,204.77.213.115,213-115.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,d2 ff 8b 19 3e 4b,204.77.213.109,213-109.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,ee 88 59 ba b3 8c,204.77.213.126,213-126.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/2,f6 56 62 ca 9e cd,204.77.213.108,213-108.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/4,00 15 17 ac 3b dd,204.77.212.45,212-45.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/5,00 19 b9 f4 ac 04,204.77.212.58,212-58.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/6,00 30 48 c8 1d f9,204.77.212.79,212-79.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/7,00 15 c5 e3 c6 29,204.77.212.59,212-59.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/8,00 30 48 c8 1d fd,204.77.212.80,212-80.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/10,00 18 8b 37 51 35,204.77.212.35,212-35.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/11,00 15 17 aa ec d9,204.77.212.76,212-76.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/12,00 30 48 c8 1d 27,204.77.212.82,212-82.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/3/14,00 30 48 c8 1d 3b,204.77.212.81,212-81.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/1,00 25 90 29 f7 2e,204.77.212.206,212-206.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/3,00 30 48 65 df a7,204.77.212.75,212-75.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/4,00 25 90 29 f7 10,204.77.212.200,212-200.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/5,00 25 90 29 f7 50,204.77.212.202,212-202.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/6,00 25 90 2a c0 60,204.77.212.204,212-204.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/8,00 25 90 29 f3 e8,204.77.212.205,212-205.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/10,00 25 90 29 f7 54,204.77.212.203,212-203.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/11,00 30 48 d3 b5 7b,204.77.212.25,212-25.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/13,00 30 48 d3 b6 25,204.77.212.24,212-24.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/14,00 30 48 d3 b6 1f,204.77.212.20,212-20.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/16,00 30 48 d3 05 05,204.77.212.49,212-49.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,00 30 48 c8 1b 3f,204.77.213.138,213-138.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,1a 8d d8 14 c4 61,204.77.213.128,213-128.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,1e 3b 51 cb d5 c9,204.77.213.75,213-75.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,36 b1 b1 10 f9 da,204.77.213.83,213-83.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,42 94 bf 79 ac a1,204.77.213.74,213-74.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,5a 5a c6 57 26 f9,204.77.213.76,213-76.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,5a c1 ea 96 c3 2b,204.77.213.103,213-103.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,66 6b 3c de 6d 07,204.77.213.78,213-78.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,76 7b 5f 1d 2b 0b,204.77.213.81,213-81.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,be 07 3e 53 4a ee,204.77.213.113,213-113.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,c6 38 19 ff f8 2b,204.77.213.79,213-79.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,c6 78 c3 d7 1b c1,204.77.213.80,213-80.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/17,ca 4b 07 ee 39 5d,204.77.213.77,213-77.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/19,00 30 48 cd 19 5f,204.77.212.78,212-78.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/20,00 30 48 cd 15 23,204.77.212.77,212-77.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/46,00 18 8b 4d 1b 97,204.77.212.23,212-23.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet1/9/47,00 18 8b 37 5c 77,204.77.212.22,212-22.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,00 15 17 aa ed f1,204.77.213.135,213-135.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,06 01 31 21 fc 02,204.77.212.42,212-42.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,12 c6 9e 28 13 bb,204.77.213.45,213-45.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,22 c4 e4 37 b4 84,204.77.213.60,213-60.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,3a f2 7c 54 98 79,204.77.213.42,213-42.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,3e bb c7 6c 76 b0,204.77.213.124,213-124.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,66 8a 80 56 15 c4,204.77.213.119,213-119.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,66 b7 70 05 47 f4,204.77.213.41,213-41.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,6e 08 7c 6c a2 c5,204.77.213.43,213-43.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,7a 87 d2 40 7c 99,204.77.213.40,ns1.livestreamdns.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,8a bf e3 b9 ae 8a,204.77.213.44,213-44.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,92 1e 8f 89 57 7d,204.77.213.39,213-39.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,92 8a 3a ac c9 ac,204.77.213.37,213-37.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,9e 2c c9 f8 4a 12,204.77.213.122,213-122.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,a6 42 79 18 31 d9,204.77.213.125,213-125.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,ae 6b ae 8b a6 4f,204.77.213.57,213-57.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,be 86 4b 63 57 40,204.77.213.121,213-121.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,c6 72 57 ca 2b 65,204.77.213.38,213-38.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/1,ee ae ac 28 90 50,204.77.213.36,213-36.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,00 15 17 ac 41 19,204.77.213.134,213-134.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,0a 72 4c f1 6e 2c,204.77.213.35,213-35.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,16 82 32 8f 86 07,204.77.213.127,213-127.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,1e 82 e6 e6 16 07,204.77.213.53,213-53.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,62 25 00 7a a9 8e,204.77.213.32,213-32.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,62 32 19 2b 1d b9,204.77.213.52,213-52.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,66 1e 2d ee 71 c8,204.77.213.56,213-56.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,8a 76 90 5c 81 34,204.77.213.59,213-59.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,92 78 78 84 e8 58,204.77.212.40,ns3.livestreamdns.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,a2 71 c2 75 4f 50,204.77.213.51,213-51.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,c2 09 ab 48 8f b0,204.77.213.49,213-49.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,ca 47 da e3 85 29,204.77.213.34,213-34.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,d2 2f 34 72 53 39,204.77.213.50,213-50.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,da 9b 54 c8 8e 8b,204.77.213.47,213-47.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,ea c3 2c 91 f8 68,204.77.212.41,212-41.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,f2 47 5e 65 a9 e0,204.77.213.31,213-31.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,f2 75 f8 01 1f bc,204.77.213.48,213-48.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,f2 c7 9e c0 4c ba,204.77.213.54,213-54.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,fa a6 d3 84 41 b7,204.77.213.30,213-30.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/2,fe e0 8a 25 a8 e5,204.77.213.101,213-101.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/3,00 15 17 ac 40 41,204.77.212.26,212-26.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,00 15 17 ac 44 39,204.77.213.137,213-137.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,0a 0d 90 72 5d 54,204.77.213.105,213-105.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,0e 56 04 9d 58 a5,204.77.213.63,213-63.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,26 70 28 ae 34 97,204.77.213.71,213-71.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,2a b6 26 cd b8 60,204.77.213.66,213-66.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,32 aa 60 83 bb 27,204.77.213.114,213-114.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,46 4e ea c7 c9 b6,204.77.213.69,213-69.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,8e 15 fb 03 69 5c,204.77.213.67,213-67.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,8e df 30 89 50 da,None,None,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,96 3a f1 e7 59 7b,204.77.213.104,213-104.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,b6 0b ff 3f 04 cb,204.77.213.87,213-87.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,c2 0b b3 3e 1e d7,204.77.213.73,213-73.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,c6 42 27 15 3e 70,204.77.213.70,213-70.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,da 0d 16 38 3f 67,204.77.213.102,213-102.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/4,f2 7a 71 65 40 10,204.77.213.120,213-120.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,00 15 17 aa ea 55,204.77.213.136,213-136.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,36 e3 d4 35 a2 23,204.77.213.92,213-92.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,3a 19 d2 bf 76 2f,204.77.213.96,213-96.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,5a b4 a2 d1 1b 54,204.77.213.130,213-130.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,6a 01 0e 2c 76 a4,204.77.213.97,213-97.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,6a 04 e8 4a 75 02,204.77.213.91,213-91.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,82 c1 44 bd d2 dd,204.77.213.98,213-98.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,8e 7c 8a 52 7c a6,204.77.213.68,213-68.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,8e 8e 67 b1 68 86,204.77.213.95,213-95.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,8e b5 69 af 5a d7,204.77.213.90,213-90.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,9e 85 23 67 00 da,204.77.213.131,213-131.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,ae 67 f8 7f 5d de,204.77.213.100,213-100.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,ba b5 f8 32 37 81,204.77.213.61,213-61.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,ca 70 64 92 9f 3d,204.77.213.99,213-99.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,ca e9 96 bd ba da,204.77.213.62,213-62.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,d2 64 92 0c 0f 47,204.77.213.64,213-64.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,e2 45 8a b2 29 8a,204.77.213.94,213-94.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/5,e2 fa d6 05 90 43,204.77.213.93,213-93.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/6,00 30 48 65 df 6d,204.77.212.107,212-107.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/7,00 30 48 65 df bd,204.77.212.110,212-110.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/8,00 30 48 65 e0 b3,204.77.212.111,212-111.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/9,00 30 48 65 e0 b5,204.77.212.109,212-109.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/10,00 30 48 65 df d1,204.77.212.112,212-112.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/11,00 30 48 cd 15 17,204.77.212.84,212-84.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/12,00 30 48 65 e0 b1,204.77.212.108,212-108.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/13,00 18 8b 37 5d 3b,204.77.212.27,212-27.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/14,00 30 48 cd 15 4b,204.77.212.83,212-83.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/15,00 30 48 63 b5 4d,204.77.212.103,212-103.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/16,00 30 48 65 e1 23,204.77.212.102,212-102.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/17,00 30 48 65 df 6b,204.77.212.106,212-106.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/18,00 30 48 65 df 57,204.77.212.101,212-101.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/19,00 30 48 65 e0 e1,204.77.212.104,212-104.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/20,00 30 48 65 e0 2d,204.77.212.105,212-105.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/39,00 19 b9 f4 ab 8c,204.77.212.68,212-68.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/40,00 15 c5 e3 ab 94,204.77.212.69,212-69.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/41,00 19 b9 f4 9a 98,204.77.212.67,212-67.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/42,00 15 c5 e3 ac cf,204.77.212.66,212-66.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/43,00 19 b9 f4 9e 03,204.77.212.65,212-65.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/44,00 15 c5 e4 2d 03,10.10.2.132,ls132-2-p.nyc0.ls.local,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/45,00 19 b9 f4 a4 02,204.77.212.63,212-63.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/46,00 19 b9 f6 30 b5,204.77.212.62,212-62.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/47,00 19 b9 f4 98 9a,204.77.212.61,212-61.livestream.com,vlan200,up,up,fullDuplex,1000mb,
GigabitEthernet2/1/48,00 19 b9 f6 27 f5,204.77.212.60,212-60.livestream.com,vlan200,up,up,fullDuplex,1000mb,
